@LastModified,@Name,@Path,Task.@version,Task.@xmlns:ns0,Task.Actions.@Context,Task.Actions.ComHandler.ClassId,Task.Actions.ComHandler.Data,Task.Actions.Exec,Task.Actions.Exec.@id,Task.Actions.Exec.Arguments,Task.Actions.Exec.Command,Task.Actions.Exec.WorkingDirectory,Task.Principals.Principal.@id,Task.Principals.Principal.GroupId,Task.Principals.Principal.LogonType,Task.Principals.Principal.RunLevel,Task.Principals.Principal.UserId,Task.RegistrationInfo.Author,Task.RegistrationInfo.Date,Task.RegistrationInfo.Description,Task.RegistrationInfo.SecurityDescriptor,Task.RegistrationInfo.Source,Task.RegistrationInfo.URI,Task.RegistrationInfo.Version,Task.Settings.AllowHardTerminate,Task.Settings.AllowStartOnDemand,Task.Settings.DisallowStartIfOnBatteries,Task.Settings.DisallowStartOnRemoteAppSession,Task.Settings.Enabled,Task.Settings.ExecutionTimeLimit,Task.Settings.Hidden,Task.Settings.IdleSettings.Duration,Task.Settings.IdleSettings.RestartOnIdle,Task.Settings.IdleSettings.StopOnIdleEnd,Task.Settings.IdleSettings.WaitTimeout,Task.Settings.MaintenanceSettings.Deadline,Task.Settings.MaintenanceSettings.Exclusive,Task.Settings.MaintenanceSettings.Period,Task.Settings.MultipleInstancesPolicy,Task.Settings.Priority,Task.Settings.RestartOnFailure.Count,Task.Settings.RestartOnFailure.Interval,Task.Settings.RunOnlyIfIdle,Task.Settings.RunOnlyIfNetworkAvailable,Task.Settings.StartWhenAvailable,Task.Settings.StopIfGoingOnBatteries,Task.Settings.UseUnifiedSchedulingEngine,Task.Settings.WakeToRun,Task.Triggers,Task.Triggers.BootTrigger,Task.Triggers.BootTrigger.@id,Task.Triggers.BootTrigger.Delay,Task.Triggers.BootTrigger.Enabled,Task.Triggers.BootTrigger.EndBoundary,Task.Triggers.BootTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger,Task.Triggers.CalendarTrigger.@id,Task.Triggers.CalendarTrigger.Enabled,Task.Triggers.CalendarTrigger.EndBoundary,Task.Triggers.CalendarTrigger.RandomDelay,Task.Triggers.CalendarTrigger.Repetition.Duration,Task.Triggers.CalendarTrigger.Repetition.Interval,Task.Triggers.CalendarTrigger.Repetition.StopAtDurationEnd,Task.Triggers.CalendarTrigger.ScheduleByDay.DaysInterval,Task.Triggers.CalendarTrigger.ScheduleByMonth.DaysOfMonth.Day,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.April,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.August,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.December,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.February,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.January,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.July,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.June,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.March,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.May,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.November,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.October,Task.Triggers.CalendarTrigger.ScheduleByMonth.Months.September,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Friday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Monday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Saturday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Sunday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Thursday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Tuesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.DaysOfWeek.Wednesday,Task.Triggers.CalendarTrigger.ScheduleByWeek.WeeksInterval,Task.Triggers.CalendarTrigger.StartBoundary,Task.Triggers.EventTrigger,Task.Triggers.EventTrigger.@id,Task.Triggers.EventTrigger.Delay,Task.Triggers.EventTrigger.Enabled,Task.Triggers.EventTrigger.ExecutionTimeLimit,Task.Triggers.EventTrigger.Repetition.Duration,Task.Triggers.EventTrigger.Repetition.Interval,Task.Triggers.EventTrigger.StartBoundary,Task.Triggers.EventTrigger.Subscription,Task.Triggers.IdleTrigger,Task.Triggers.IdleTrigger.@id,Task.Triggers.IdleTrigger.Enabled,Task.Triggers.IdleTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger,Task.Triggers.LogonTrigger.@id,Task.Triggers.LogonTrigger.Delay,Task.Triggers.LogonTrigger.Enabled,Task.Triggers.LogonTrigger.EndBoundary,Task.Triggers.LogonTrigger.ExecutionTimeLimit,Task.Triggers.LogonTrigger.Repetition.Interval,Task.Triggers.LogonTrigger.Repetition.StopAtDurationEnd,Task.Triggers.LogonTrigger.StartBoundary,Task.Triggers.LogonTrigger.UserId,Task.Triggers.RegistrationTrigger,Task.Triggers.RegistrationTrigger.Delay,Task.Triggers.SessionStateChangeTrigger,Task.Triggers.SessionStateChangeTrigger.@id,Task.Triggers.SessionStateChangeTrigger.Delay,Task.Triggers.SessionStateChangeTrigger.Enabled,Task.Triggers.SessionStateChangeTrigger.ExecutionTimeLimit,Task.Triggers.SessionStateChangeTrigger.StateChange,Task.Triggers.TimeTrigger,Task.Triggers.TimeTrigger.@id,Task.Triggers.TimeTrigger.Enabled,Task.Triggers.TimeTrigger.RandomDelay,Task.Triggers.TimeTrigger.Repetition.Interval,Task.Triggers.TimeTrigger.Repetition.StopAtDurationEnd,Task.Triggers.TimeTrigger.StartBoundary,Task.Triggers.WnfStateChangeTrigger,Task.Triggers.WnfStateChangeTrigger.@id,Task.Triggers.WnfStateChangeTrigger.Data,Task.Triggers.WnfStateChangeTrigger.DataOffset,Task.Triggers.WnfStateChangeTrigger.Delay,Task.Triggers.WnfStateChangeTrigger.Enabled,Task.Triggers.WnfStateChangeTrigger.StateName
2023-03-06 21:17:21,Data Integrity Scan for Crash Recovery,C:\Windows\System32\Tasks\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{DCFD3EA8-D960-4719-8206-490AE315F94F},-CrashRecovery,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%systemroot%\system32\discan.dll,-600)",,"$(@%systemroot%\system32\discan.dll,-603)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FR;;;AU),"$(@%systemroot%\system32\discan.dll,-601)",\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,,,,true,,,PT0S,true,,false,false,,,,,IgnoreNew,5,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CrashRecovery,,,PT5M,,7508BCA32907950A
2023-03-07 03:01:24,ScheduledDefrag,C:\Windows\System32\Tasks\Microsoft\Windows\Defrag\ScheduledDefrag,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,-c -h -o -$,%windir%\system32\defrag.exe,,LocalSystem,,InteractiveToken,HighestAvailable,S-1-5-18,"$(@%systemroot%\system32\defragsvc.dll,-801)",,"$(@%systemroot%\system32\defragsvc.dll,-802)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;LS)(A;;FR;;;AU),"$(@%systemroot%\system32\defragsvc.dll,-800)",\Microsoft\Windows\Defrag\ScheduledDefrag,,true,true,true,,true,,false,,,,,P1M,false,P7D,IgnoreNew,,,,false,false,true,true,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:19:12,Device,C:\Windows\System32\Tasks\Microsoft\Windows\Device Information\Device,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,SystemCxt,%windir%\system32\devicecensus.exe,,LocalSystem,,,LeastPrivilege,S-1-5-18,,,,D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS),,\Microsoft\Windows\Device Information\Device,1.0,true,true,false,false,true,P4D,false,,false,true,,,,,IgnoreNew,7,,,false,false,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,PT2H,P1D,false,2008-09-01T03:00:00,,WNF_DEP_OOBE_COMPLETE,01,0,,false,750CBCA3290B9641
2023-03-06 21:17:21,Device User,C:\Windows\System32\Tasks\Microsoft\Windows\Device Information\Device User,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,,,,,UserCxt,%windir%\system32\devicecensus.exe,,Users,S-1-5-4,,,,,,,D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS),,\Microsoft\Windows\Device Information\Device User,1.0,,,false,,,P4D,,PT1M,false,false,P1D,,,,IgnoreNew,,,,true,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:22,Metadata Refresh,C:\Windows\System32\Tasks\Microsoft\Windows\Device Setup\Metadata Refresh,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{23C1F3CF-C110-4512-ACA9-7B6174ECE888},,,,,,,Users,S-1-5-4,,,,"$(@%SystemRoot%\System32\DeviceSetupManager.dll,-600)",,"$(@%SystemRoot%\System32\DeviceSetupManager.dll,-602)",D:P(A;;FRFX;;;BA)(A;;FA;;;SY),"$(@%SystemRoot%\System32\DeviceSetupManager.dll,-601)",\Microsoft\Windows\Device Setup\Metadata Refresh,,,,true,,,,true,,false,true,,P21D,,P17D,Parallel,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,HandleCommand,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\HandleCommand,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-HandleCommand,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\HandleCommand,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,1,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7520BDA33E06830D
2023-03-06 21:17:21,HandleWnsCommand,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\HandleWnsCommand,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-WnsCommand,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\HandleWnsCommand,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,1,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7528BDA33E06830D
2023-03-06 21:17:21,IntegrityCheck,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\IntegrityCheck,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-IntegrityCheck,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\IntegrityCheck,,false,,false,,,PT0S,true,PT1M,false,false,P8D,,,,Parallel,10,10,PT12H,true,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P2D,P6D,,2015-01-01T12:00:00,,,,,,,
2023-03-06 21:17:21,LocateCommandUserSession,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\LocateCommandUserSession,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,User,{AE31B729-D5FD-401E-AF42-784074835AFE},-UserSessionCommand,,,,,,User,S-1-5-4,,,,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\LocateCommandUserSession,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,1,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7520BDA33E06830D
2023-03-06 21:17:21,RegisterDeviceAccountChange,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterDevice -AccountChange,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceAccountChange,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,10,10,PT12H,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7540BCA33E0B8441'}, {'ns0:StateName': '7560BDA33E06830D'}]",,,,,,
2023-03-06 21:23:31,RegisterDeviceLocationRightsChange,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceLocationRightsChange,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterDevice -SettingChange,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceLocationRightsChange,,false,,false,,false,PT0S,true,PT1M,false,false,P8D,,,,Parallel,10,1,PT12H,true,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT10M,,7538BCA321089541
2023-03-06 21:23:31,RegisterDevicePeriodic24,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterDevice -Periodic,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePeriodic24,,false,,false,,false,PT0S,true,PT1M,false,false,P1DT8H,,,,Parallel,10,1,PT12H,true,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT16H,PT16H,,2015-01-01T06:00:00,,,,,,,
2023-03-06 21:17:21,RegisterDevicePolicyChange,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePolicyChange,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterDevice -SettingChange,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterDevicePolicyChange,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,10,10,PT12H,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7548BCA321078541'}, {'ns0:StateName': '7508BCA32A1E890D'}]",,,,,,
2023-03-06 21:17:22,RegisterDeviceProtectionStateChanged,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceProtectionStateChanged,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterDevice -ProtectionStateChanged -FreeNetworkOnly,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceProtectionStateChanged,,,,true,,,PT0S,true,,false,true,,,,,Parallel,10,10,PT12H,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7540BEA33E06830D
2023-03-06 21:17:21,RegisterDeviceSettingChange,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterDevice -SettingChange -Full,,,,,,System,,,,S-1-5-18,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,10,1,PT12H,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '75F8BCA33E06830D'}, {'ns0:StateName': '7520BCA321078541'}]",,,,,,
2023-03-06 21:17:20,RegisterUserDevice,C:\Windows\System32\Tasks\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,User,{AE31B729-D5FD-401E-AF42-784074835AFE},-RegisterUserDevice -NewAccount,,,,,,User,S-1-5-4,,,,,,,D:P(A;;FA;;;SY)(A;;FRFX;;;BA),,\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice,,false,,false,,,PT0S,true,,false,true,,,,,Parallel,10,10,PT12H,,true,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT15M,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7540BCA33E0B8441'}, {'ns0:StateName': '75F8BCA33E06830D'}]",,,,,,
2023-03-06 21:17:20,RecommendedTroubleshootingScanner,C:\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,{AD08DCC2-4E35-4486-9D49-547CBD30942D},,,,,,,LocalSystem,,,HighestAvailable,S-1-5-18,"$(@%systemRoot%\system32\mitigationclient.dll,-200)",,"$(@%systemRoot%\system32\mitigationclient.dll,-201)",,"$(@%systemRoot%\system32\mitigationclient.dll,-103)",\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,,,,false,,,PT30M,,,false,true,,,,,IgnoreNew,,2,P1D,,true,true,false,true,,,,,PT10M,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7518BCA33A019502'}, {'ns0:StateName': '7508BCA33F1A9502'}, {'ns0:StateName': '7510BCA33F1A9502'}]",,,,,,
2023-03-06 21:17:21,Scheduled,C:\Windows\System32\Tasks\Microsoft\Windows\Diagnosis\Scheduled,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{C1F85EF8-BCC2-4606-BB39-70C523715EB3},,,,,,,Users,S-1-5-4,,HighestAvailable,,"$(@%systemroot%\system32\sdiagschd.dll,-101)",,"$(@%systemroot%\system32\sdiagschd.dll,-103)",O:BAG:BAD:P(A;;FA;;;BA)(A;;FA;;;SY)(A;;FR;;;BU)(A;;FRFX;;;LS),"$(@%systemroot%\system32\sdiagschd.dll,-102)",\Microsoft\Windows\Diagnosis\Scheduled,1.0,false,,true,,,,true,,false,true,,P1M,,P7D,IgnoreNew,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:50:02,DirectXDatabaseUpdater,C:\Windows\System32\Tasks\Microsoft\Windows\DirectX\DirectXDatabaseUpdater,1.6,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,,%windir%\system32\directxdatabaseupdater.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\DirectX\DirectXDatabaseUpdater,,true,false,false,false,true,PT2H,true,,false,true,,,,,Queue,7,,,false,false,true,false,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PT10M,false,,,,,,,,,,,,,,,,,,,,,,,,,,,true,7520BCA33A019502
2023-03-06 21:17:20,DXGIAdapterCache,C:\Windows\System32\Tasks\Microsoft\Windows\DirectX\DXGIAdapterCache,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,,%windir%\system32\dxgiadaptercache.exe,,LocalSystem,,,HighestAvailable,S-1-5-18,,,,D:(A;;FA;;;BA)(A;;FA;;;SY),,\Microsoft\Windows\DirectX\DXGIAdapterCache,,,false,false,,,,true,,false,true,,,,,Queue,,,,,,true,false,true,,,,,PT1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'ns0:StateName': '7580BCA32916C641'}, {'ns0:StateName': '7588BCA32916C641'}]",,,,,,
2023-03-06 21:17:22,SilentCleanup,C:\Windows\System32\Tasks\Microsoft\Windows\DiskCleanup\SilentCleanup,,http://schemas.microsoft.com/windows/2004/02/mit/task,Authenticated Users,,,,,/autocleanstoragesense /d %systemdrive%,%windir%\system32\cleanmgr.exe,,Authenticated Users,S-1-5-32-545,,HighestAvailable,,"$(@%systemroot%\system32\cleanmgr.exe,-1300)",,"$(@%systemroot%\system32\cleanmgr.exe,-1301)",D:AI(A;;FA;;;BA)(A;;FA;;;SY)(A;;FRFX;;;AU),"$(@%systemroot%\system32\cleanmgr.exe,-1300)",Microsoft\Windows\DiskCleanup\SilentCleanup,,,,true,,,PT15M,,,true,true,,P1M,,P1D,IgnoreNew,,,,true,,true,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-01 22:32:03,Microsoft-Windows-DiskDiagnosticDataCollector,C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,,http://schemas.microsoft.com/windows/2004/02/mit/task,LocalSystem,,,,,"dfdts.dll,DfdGetDefaultPolicyAndSMART",%windir%\system32\rundll32.exe,,LocalSystem,,,,S-1-5-18,"$(@%SystemRoot%\System32\DFDTS.dll,-101)",,"$(@%SystemRoot%\System32\DFDTS.dll,-119)",D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FRFX;;;LS),"$(@%SystemRoot%\System32\DFDTS.dll,-100)",Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector,1.0,,,true,,false,,true,,false,true,,P1M,,P14D,IgnoreNew,,,,,,true,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:20,Microsoft-Windows-DiskDiagnosticResolver,C:\Windows\System32\Tasks\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,,http://schemas.microsoft.com/windows/2004/02/mit/task,AllUsers,,,,,,%windir%\system32\DFDWiz.exe,,AllUsers,S-1-5-32-545,,HighestAvailable,,"$(@%SystemRoot%\System32\DFDTS.dll,-101)",,"$(@%SystemRoot%\System32\DFDTS.dll,-118)",D:(A;;GA;;;BA)(A;;GA;;;SY)(A;;FR;;;BU),"$(@%SystemRoot%\System32\DFDTS.dll,-100)",Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver,1.0,,,false,,false,,true,,false,true,,,,,Parallel,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,Diagnostics,C:\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\Diagnostics,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,,,,,-z,%windir%\system32\disksnapshot.exe,,System,,,HighestAvailable,S-1-5-18,,,,,,\Microsoft\Windows\DiskFootprint\Diagnostics,,,,true,,,PT1H,,,false,true,,P7D,,P1D,IgnoreNew,,,,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,StorageSense,C:\Windows\System32\Tasks\Microsoft\Windows\DiskFootprint\StorageSense,1.4,http://schemas.microsoft.com/windows/2004/02/mit/task,System,{AB2A519B-03B0-43CE-940A-A73DF850B49A},,,,,,,System,,,HighestAvailable,S-1-5-18,,,,,,\Microsoft\Windows\DiskFootprint\StorageSense,,,,true,,,PT1H,,,false,true,,P7D,,P1D,IgnoreNew,,,,true,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 21:17:21,dusmtask,C:\Windows\System32\Tasks\Microsoft\Windows\DUSM\dusmtask,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,,,,,,%SystemRoot%\System32\dusmtask.exe,,Users,S-1-5-4,,,,,,,D:(A;;FA;;;SY)(A;;FA;;;BA)(A;;FA;;;S-1-5-80-4155767994-3874329934-3800885181-2130851812-726865888)(A;;FRFX;;;AU)(A;;FRFX;;;BU)(A;;FRFX;;;IU),,\Microsoft\Windows\DUSM\dusmtask,,,,false,,,,,,false,false,,,,,Queue,,,,,,,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508BCA3291B950C
2023-03-06 21:17:21,EDP App Launch Task,C:\Windows\System32\Tasks\Microsoft\Windows\EDP\EDP App Launch Task,,http://schemas.microsoft.com/windows/2004/02/mit/task,Users,{61BCD1B9-340C-40EC-9D41-D7F1C0632F05},AppLaunch,,,,,,Users,S-1-5-4,,,,,,,D:P(A;;FRFX;;;AU)(A;;FA;;;SY),,\Microsoft\Windows\EDP\EDP App Launch Task,,,,false,,,,,,false,true,,,,,IgnoreNew,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508BCA3280A9641
